County,Poverty %,Poverty % (U18),MedHHInc,MedHHInc_log,PopDen_log,PopDen,Firearms %,Firearms_adj,Homicide_log,Homicide_adj
"Burke County, GA",20.7,30.5,46977,10.757413399213553,2.3539901866818216,10.52749269,0.7419354838709677,0.916385774505351,0.21117513679542713,1.2351286525941687
"Burke County, NC",14.3,19.9,53758,10.892247772124053,4.225702305723764,68.42254022,0.5611111111111111,1.0202844674317115,-0.7448914370785743,0.4747858412801035
"Burleigh County, ND",8.3,8.6,71980,11.184143581633021,3.0987136407813236,22.1694151,0.5838509316770186,0.9411237016998296,-1.6082431990481887,0.20023908546804886
"Burlington County, NJ",7.6,9.8,94043,11.451507403463758,5.373474549302049,215.6107178,0.29713114754098363,0.29378149666882175,-1.288997853253862,0.2755467830824811
"Burnet County, TX",9.9,16.3,72510,11.191479762365638,2.877290133673632,17.76606423,0.6891891891891891,1.016055671881755,-0.697021665041827,0.4980665058243897
"Butler County, AL",22.7,34.2,39442,10.582586517370014,2.297850983258961,9.952770785,0.7575757575757576,1.1308430661226558,0.5676492520239274,1.7641151831513429
"Butler County, KS",9.6,11.0,71826,11.182001806479425,2.887626798941087,17.95065849,0.5562913907284768,1.1493214898490285,-1.5190563171790066,0.21891837901886255
"Butler County, MO",19.9,28.5,43640,10.683729439947006,3.167636697013617,23.75128649,0.6631578947368421,1.3386169749381156,-0.48420192368786913,0.6161887662413547
"Butler County, OH",11.6,12.8,72859,11.196281345516404,5.7462572737421675,313.0169285,0.49904397705544934,0.6304649352795134,-0.9759621393451171,0.3768296164889045
"Butler County, PA",8.5,8.8,77902,11.26320690547022,4.5146343606934645,91.3441609,0.6199261992619927,0.819213282178015,-2.145320960287436,0.11703046888257358
"Butte County, CA",16.6,18.3,62982,11.050604250263852,3.981085510277305,53.57515906,0.511578947368421,0.9906677467527093,-0.99157800837507,0.3709908022818788
"Butts County, GA",14.0,20.6,61471,11.02632079786699,3.910435254017719,49.92067542,0.5869565217391305,1.024916867854052,-0.3808536033395758,0.6832779119027012
"Cabarrus County, NC",9.4,12.7,79148,11.279074796512331,5.372096295965992,215.3137563,0.5666666666666667,0.702542561222222,-0.9408359591418635,0.3903014229012345
"Cabell County, WV",19.0,23.9,46923,10.756263239342351,4.874896328288407,130.9605756,0.5722543352601156,0.9439944313863846,-0.2833070094767048,0.7532884856517614
"Cache County, UT",11.0,9.0,69670,11.151525088024165,3.702628091220514,40.55374337,0.4336734693877551,0.6383959887702391,-2.406541122823232,0.09012649253226905
"Caddo County, OK",26.1,36.1,44121,10.694691138568423,2.1821979777010143,8.865771627,0.589041095890411,1.3344836789542613,-0.38161320263057424,0.6827590915579942
"Caddo Parish, LA",23.6,33.6,44968,10.713706404681911,4.69239453429772,109.1141448,0.7018072289156626,0.849094420757261,0.49462424442798264,1.639881928501148
"Calaveras County, CA",13.5,18.3,68298,11.131635762553271,2.8403995676590905,17.12260581,0.6616541353383458,1.7670860149198284,-1.0176331859233971,0.3614494121426922
"Calcasieu Parish, LA",18.3,23.6,57667,10.962440365141921,4.285261470830956,72.62153265,0.6282722513089005,1.0981242664873063,-0.29943907611890963,0.7412338798789317
"Caldwell County, NC",14.8,21.2,44705,10.707840631169418,4.203374107551062,66.91171792,0.6219512195121951,1.1310059743727352,-0.630664322875504,0.5322381055871694
"Caldwell County, TX",12.8,19.4,60063,11.00314929033981,3.378191279113891,29.3176956,0.625,0.8904818619975735,-0.713829545550601,0.4897650240986654
"Calhoun County, AL",19.2,25.2,48166,10.782408656940278,4.29522461758512,73.348688,0.7478991596638656,1.398681624702289,-0.017939716684635242,0.9822202420662142
"Calhoun County, GA",34.0,39.1,38232,10.551428140257995,2.180604969913148,8.851659627,,,0.3431384062404078,1.4093638131747328
"Calhoun County, MI",13.7,19.9,55639,10.926639673194344,4.297485729554093,73.51472524,0.5648854961832062,0.9988668260804129,-0.603896935538272,0.5466771142737394
"Calhoun County, MS",22.4,32.1,38073,10.547260648478273,2.2608373942042728,9.591117351,0.8823529411764706,0.9313415043027977,-0.00659073332394915,0.9934309379229843
"Calhoun County, SC",18.7,26.3,39476,10.583448171291899,2.7016351076536,14.90408159,0.6666666666666666,1.2264596402793875,0.04161274826007197,1.0424906942374794
"Callaway County, MO",10.5,14.3,64333,11.071827997858339,3.032291175112577,20.74470794,0.5930232558139535,1.0373676085015326,-0.8506168362841414,0.42715136820651345
"Calloway County, KY",16.8,18.4,49263,10.804928571159946,3.6605818951805613,38.88396268,0.7236842105263158,1.3049750393865194,-0.9079359274914015,0.40335592126492414
"Calvert County, MD",5.8,7.4,117459,11.673844615503747,5.105673765476038,164.9551742,0.5147058823529411,0.7002338781152906,-1.7144643723015038,0.18006014008678897
"Cambria County, PA",12.9,19.4,52441,10.86744400710848,4.323724112944975,75.46916128,0.6139705882352942,1.111841242386051,-0.7492965173777616,0.47269897131383015
"Camden County, GA",11.8,16.6,63482,11.058511680130179,3.474784876438642,32.29088126,0.6111111111111112,0.9520298141118514,-1.2839033903294577,0.2769541277416295
"Camden County, MO",13.2,20.6,54637,10.908466587905721,3.278691047774402,26.54100904,0.6464646464646465,1.2999965468841723,-1.2574641455233944,0.2843742446309127
"Camden County, NJ",12.0,16.8,77675,11.260288734261248,6.785589117549218,885.0013032,0.23478260869565218,0.240364114243105,-0.1323964246049276,0.8759936607970936
"Cameron County, TX",24.6,32.6,46436,10.745830299457927,5.208115086583536,182.7492668,0.4713375796178344,0.32084390618784325,-1.4611839869817798,0.2319614727168867
"Campbell County, KY",11.1,13.4,71245,11.17387992022989,5.461265926991218,235.395229,0.5409836065573771,0.6518351133699283,-1.4821241687401443,0.22715466071982351
"Campbell County, TN",19.9,25.3,44325,10.699304130942409,3.463000598074802,31.91258985,0.6195652173913043,1.2949248034894816,-0.8942268832763155,0.4089236221545732
"Campbell County, VA",10.9,15.5,53059,10.879159780925365,3.745519096554157,42.33097538,0.6730769230769231,1.1563233542627862,-0.7359539627061438,0.4790482467660114
"Campbell County, WY",8.5,9.4,88491,11.390656130909488,1.3443997295509817,3.835883282,0.6363636363636364,1.4792245789492897,-1.5543921317225902,0.21131779699275563
"Canadian County, OK",8.2,10.1,75806,11.235932724170642,4.0753071464369,58.86855908,0.62,1.0550828103866436,-1.0579802270898435,0.347156279546573
"Candler County, GA",22.0,34.0,41593,10.63568716285973,2.844839571498863,17.19879927,0.65,1.0794383599179627,-0.18592339571055735,0.8303371999368944
"Cannon County, TN",14.9,21.1,53093,10.879800371798126,3.011319016682067,20.314177,0.6666666666666666,1.419583803839329,-0.2557720708059371,0.7743184384578158
"Canyon County, ID",11.0,12.6,64301,11.071330462204312,4.938672816977583,139.5848719,0.5971563981042654,1.0943223343806114,-1.527270783107347,0.21712744729774036
"Cape Girardeau County, MO",12.4,13.5,60997,11.018579961618187,3.9564573525951587,52.27181693,0.6013071895424836,1.073010178434595,-0.6446581377156028,0.5248419351038779
"Cape May County, NJ",9.0,13.7,74896,11.223855763539852,4.968778957884575,143.8511318,0.3870967741935484,0.46142044438633967,-1.8720579134289872,0.15380681479544656
"Carbon County, PA",14.0,22.4,58295,10.973271605367392,4.169899661627147,64.70895899,0.5978260869565217,1.5525035531160865,-1.216089104604514,0.29638704195852555
"Caroline County, MD",13.5,20.3,61945,11.034002173549839,3.682239641767413,39.7352873,0.6,0.8268471765925076,-1.2887476822148782,0.27561572553083585
"Caroline County, VA",10.9,15.5,73390,11.203542965539109,3.0950571744788657,22.0885014,0.7258064516129032,1.370918850743495,-0.852123951156361,0.4265080868979762
"Carroll County, AR",16.8,24.7,49225,10.804156903507327,2.838598997120986,17.09180309,0.625,1.4691814700303305,-1.0240617943734822,0.3591332482296363
"Carroll County, GA",16.3,20.0,59894,11.00033161214159,4.497220174143783,89.76724683,0.5868544600938967,0.9857437791681584,-0.9108469215824627,0.40218346190060866
"Carroll County, IN",8.5,12.4,57019,10.951139824606807,3.032039542420171,20.73948855,0.6451612903225806,0.9059324989695018,-0.696627480919046,0.498262874433226
"Carroll County, MD",5.4,6.2,102006,11.532786914065785,4.97325947067355,144.4971047,0.4745762711864407,0.6066958639051171,-1.7524906299167287,0.17334167540146203
"Carroll County, MS",15.9,23.3,46012,10.7366575110159,1.828502793911454,6.224560229,0.75,1.3361957615870443,0.06668304120006094,1.0689566092696354
"Carroll County, TN",15.9,22.1,45997,10.73633145595318,2.8959312021746277,18.10034868,0.6909090909090909,1.2270731077241022,-0.5997410692191308,0.5489537587186774
"Carson City, NV",11.8,16.6,64869,11.080125130642005,4.9792970151180285,145.3721513,0.554945054945055,1.667974072086206,-0.9254569269903989,0.3963502745551381
"Carter County, KY",25.6,29.6,43538,10.681389398960881,3.2476976495890955,25.73102982,0.6666666666666666,0.8702346286441075,-0.9121823038296119,0.4016467516818958
"Carter County, OK",14.2,19.1,53211,10.882020420873696,3.1237668730161734,22.73184655,0.6722689075630253,1.5062339256598247,-0.2588421215308017,0.7719448869006601
"Carter County, TN",17.1,25.1,45293,10.720907774144534,4.155771869016422,63.80119171,0.631578947368421,1.1523244945776732,-1.1904459379191903,0.30408563051355264
"Carteret County, NC",11.8,17.9,63146,11.053204784521506,3.959340772629171,52.42275604,0.5481927710843374,1.2070182140374892,-1.1038306493095078,0.33159841044985966
"Cascade County, MT",13.0,16.1,57085,10.952296664110428,2.4593884627548106,11.6976558,0.5307017543859649,1.3449570225096898,-0.8885105739336332,0.41126784985833487
"Cass County, MI",11.5,16.1,62065,11.035937501950048,3.702286323555652,40.53988578,0.5660377358490566,1.053182189987046,-1.6446330513073957,0.1930834014976251
"Cass County, MN",11.7,18.7,57928,10.966956139068657,1.7125742330429645,5.543212648,0.5964912280701754,1.0668072342081152,-0.5713184721948116,0.5647803004631199
"Cass County, MO",7.3,9.6,79949,11.28914421036649,4.041467666705174,56.90980617,0.6753246753246753,1.3840241033120761,-0.9871911162344259,0.3726218739686359
"Cass County, ND",10.6,9.3,66351,11.10271411123683,3.640429180562643,38.10818851,0.45955882352941174,0.6720328941284754,-1.6704136658739217,0.18816921035597312
"Cass County, TX",18.2,29.9,42896,10.66653386047574,2.517558200148569,12.39828554,0.7341772151898734,1.7459256717298512,-0.41211567127830667,0.6622476685871849
"Cassia County, ID",11.3,13.9,63356,11.056524893182312,1.2680330966615903,3.553855593,0.625,1.1578407042759058,-0.9520554800540459,0.3859469014253019
"Caswell County, NC",20.7,27.8,50879,10.837205543732809,3.0275414897717012,20.64641073,0.8333333333333334,1.1864601171431621,-0.45763447696372156,0.6327787291430198
"Catahoula Parish, LA",26.7,39.2,38006,10.545499320981303,1.6854464413707781,5.394858883,,,0.002876861473237797,1.0028810036103717
"Catawba County, NC",13.5,17.9,59841,10.999446323738674,5.015729455462168,150.7660738,0.580327868852459,1.0289375609296711,-0.5626554782610503,0.5696942427746202
"Catoosa County, GA",11.6,17.2,64245,11.07045917871758,5.061678131788813,157.855196,0.6111111111111112,0.9085352759469415,-1.51298758290603,0.22025097598713736
"Cattaraugus County, NY",16.1,21.6,54602,10.907825791098762,3.1322532309108344,22.92557801,0.536,0.7800984088321111,-2.0551325486798775,0.12807585816646602
"Cayuga County, NY",14.8,21.5,62839,11.048331178812,3.7721345994568036,43.4727628,0.29906542056074764,0.3716099303463637,-2.1530613589910823,0.11612810323323865
"Cecil County, MD",10.9,15.1,76727,11.248008946271037,4.738886969676629,114.3069038,0.5347593582887701,0.8883953359244864,-0.8316883248255483,0.4353137146029983
"Centre County, PA",15.2,10.6,66239,11.10102469232683,4.028263036153354,56.1632729,0.5294117647058824,0.5659024887133892,-2.525396017565542,0.0800266145655298
"Cerro Gordo County, IA",11.7,13.8,55465,10.92350747017276,3.374280442757845,29.2032628,0.37894736842105264,0.7578963324133314,-1.2957782483136848,0.2736847867048141
"Chambers County, AL",19.7,32.2,45447,10.724302090826434,3.0861504195771774,21.89263808,0.7368421052631579,1.505906649922419,0.0476050974077412,1.0487564169102561
"Chambers County, TX",10.4,12.7,89767,11.404972703455543,3.2600821104671796,26.05167617,0.7205882352941176,1.1293315048918493,-0.5513186041670359,0.576189543312168
"Champaign County, IL",15.0,13.7,58787,10.981676021007694,4.396721335880369,81.18425593,0.33472803347280333,0.35186256248309405,-0.9838900053032837,0.37385397263828746
"Champaign County, OH",10.6,14.7,64876,11.08023303460758,3.5547266830452378,34.97825851,0.5769230769230769,1.0435677959616245,-1.4614319815752472,0.23190395465813876
"Charles County, MD",6.7,9.2,103918,11.551357405585765,4.890177884237032,132.9772265,0.6256684491978609,0.6815786760246836,-0.5403473379411405,0.582545876944174
"Charles Mix County, SD",22.6,28.6,50712,10.833917847964003,1.1900570987592198,3.287268901,,,0.3838993301936038,1.467997651203758
"Charleston County, SC",13.8,18.5,71755,11.181012817605032,5.11213918472686,166.0251337,0.5277777777777778,0.7601128544026184,0.15261707525535753,1.1648788325984398
"Charlotte County, FL",10.9,19.2,59547,10.994521195680687,4.608272621454439,100.3107253,0.661498708010336,1.334459283353663,-1.8893554358839237,0.15116921569240713
"Charlottesville city, VA",21.6,20.4,61255,11.022800757728271,7.480385412881325,1772.923952,0.5128205128205128,0.39623968538568977,-0.7025924333876298,0.49529960673211226
"Charlton County, GA",24.6,33.5,47229,10.762763389682739,1.86033755283574,6.425905488,0.6666666666666666,1.1188263511576357,-0.02125115750149056,0.9789730572629312
"Chatham County, GA",15.5,24.1,61527,11.027231381841842,5.544732748742068,255.8861832,0.5833333333333334,0.8554303425644773,0.23161491897484446,1.2606341890423876
"Chatham County, NC",12.2,16.7,82764,11.323748463219292,3.676991619476931,39.52730186,0.5619047619047619,0.7690392614094795,-0.906163495051468,0.4040714763337943
"Chattooga County, GA",20.2,28.6,42974,10.668350560637673,3.4203845189296076,30.5811718,0.6046511627906976,0.9403561056236911,-0.5470044554700565,0.5786806803838099
"Chautauqua County, NY",17.2,23.2,48102,10.781079035271006,3.8547511929470497,47.21686759,0.4947916666666667,0.6605717909422396,-1.6012305307277248,0.20164823091920997
"Chaves County, NM",27.6,35.7,45098,10.716593178609457,1.426880405726154,4.165683658,0.5973154362416108,1.2379215714092973,0.29950842998431454,1.3491954205247398
"Cheatham County, TN",8.6,12.9,75162,11.227401063072247,3.931224789705286,50.96936621,0.696969696969697,1.572226728765825,-0.3476263870103723,0.7063627332136315
"Chelan County, WA",10.8,13.7,64700,11.077516480488992,2.303894255666508,10.0131002,0.5517241379310345,0.9656039792539985,-1.281533906935056,0.27761114403552456
"Chemung County, NY",14.9,18.3,59155,10.987916396687764,4.397744388679614,81.26735421,0.32727272727272727,0.3780960553028497,-1.1888301095560176,0.3045773778828511
"Cherokee County, AL",18.2,26.6,46365,10.744300143234327,2.892221618071533,18.0333283,0.6507936507936508,1.4322143431026653,-0.3586180548753213,0.6986411429769099
"Cherokee County, GA",7.0,9.2,96997,11.482435329172192,5.401837880039654,221.8137088,0.5978835978835979,0.8647751814114661,-1.54046902025148,0.21428057592496505
"Cherokee County, NC",13.9,26.9,44211,10.696728905881372,3.1549026295572014,23.45075357,0.6901408450704225,1.6053625662212057,-0.7794133394673528,0.45867501892034457
"Cherokee County, OK",21.8,24.1,42269,10.651809235840728,3.2205651407702613,25.04226859,0.5045045045045045,1.0531740031519994,-0.33595706634980854,0.7146537878531424
"Cherokee County, SC",18.8,28.7,45829,10.732672357496405,4.019408715115484,55.66818034,0.703125,1.451397534559388,-0.21525975570544328,0.8063319636441045
"Cherokee County, TX",18.1,25.1,48664,10.792694816000541,2.946122517010468,19.03201416,0.6213592233009708,1.1257022447206324,-0.9494335715582466,0.3869601466227174
"Chesapeake city, VA",8.3,9.8,87057,11.374318355518767,5.603061311282402,271.2555353,0.5513196480938416,0.7264678514790577,-0.5125778940948479,0.5989495584002869
"Cheshire County, NH",9.9,12.1,67883,11.125540914010928,3.7296712634586235,41.66540897,0.49382716049382713,0.9523129300288075,-1.5976748808076273,0.20236649763112158
"Chester County, PA",6.6,7.8,109616,11.60473862824268,5.583674552669749,266.0474171,0.4405487804878049,0.510876182704879,-1.8837074139020373,0.15202543845197092
"Chester County, SC",17.3,26.2,46500,10.747207591575448,3.0678145718436243,21.4948758,0.75,1.3445641791295628,0.13844098595408785,1.1484819030065014
"Chesterfield County, SC",20.2,27.0,45395,10.723157245805858,3.101960989516838,22.24152394,0.7710843373493976,1.2630648268022355,0.006483719050180779,1.0065047838580314
"Chesterfield County, VA",7.4,9.7,86101,11.363276304750233,5.7347081562082955,309.4226545,0.5638095238095238,0.8003220755595968,-0.7146034609423491,0.48938613404151027
